date,time,content,important,sectors
2026-07-19,2026-07-19 14:15:37,【新加坡考虑削减对冲基金税率以提升竞争力】金十数据7月19日讯，据英国金融时报报道，新加坡金融管理局已与投资机构展开磋商，讨论降低基金经理税负，以维持竞争力并留住人才。新加坡金管局表示，该局正在审视各项措施，以提升新加坡作为金融机构和人才中心的竞争力。新加坡金管局讨论的一项措施是下调一项特殊激励计划的税率，即参与该计划的投资集团税率仅为10%，而新加坡标准企业税率为17%。报道称，这将使这些企业能够将省下的税款转给投资组合经理。,0,金融,medium
2026-07-19,2026-07-19 14:14:11,【长三角人工智能协同投资平台共建签约】金十数据7月19日讯，7月19日，在2026世界人工智能大会分论坛“长三角人工智能产业集群发展论坛”上，长三角人工智能协同投资平台共建签约，签约方包括长三角投资公司、国家开发投资集团、上海国投公司、江苏省高投集团、浙江省国有资本公司、安徽省投资集团、浦发银行。,0,"半导体,金融",medium
2026-07-19,2026-07-19 14:08:04,乌克兰外长：俄罗斯向乌克兰发射了自战争开始以来数量最多的弹道导弹。,0,军工,medium
2026-07-20,2026-07-20 18:32:41,伊朗总统佩泽希齐扬：在我的整个任期内，我从未有过党派或派系偏见，也没有人能够声称有人仅因政治倾向、党派归属甚至裙带关系而被聘用或免职。,0,军工,medium
2026-07-20,2026-07-20 18:32:38,【深化医疗器械经营环节清查治理督导推进会在北京召开】金十数据7月20日讯，国家药监局在北京召开医疗器械经营环节清查治理督导推进会。会议强调，各级药品监管部门要提高政治站位，认真落实“四个最严”要求，坚持问题导向，加大经营环节风险隐患排查处置力度，严惩违法违规行为，推进清查治理走深走实，有力保障公众用械安全。,0,医药,medium
2026-07-20,2026-07-20 18:32:16,【东阳光：拟发行股份收购东数一号70%股权，申请文件获上交所受理】金十数据7月20日讯，东阳光公告，公司拟通过发行股份方式直接及间接合计取得宜昌东数一号投资有限责任公司70.00%股权，并募集配套资金。2026年7月20日，公司收到上海证券交易所出具的受理通知，上交所认为申请文件齐备、符合法定形式，决定予以受理并依法审核。本次交易尚需上交所审核通过及中国证监会同意注册后方可实施，最终结果存在不确定性。,0,综合,strong
2026-07-20,2026-07-20 18:32:02,【汇丰：若AI周期降温 全球贸易增长或放缓】金十数据7月20日讯，汇丰经济学家在一份报告中表示，如果与AI相关的需求减弱，全球贸易增长可能放缓。他们指出，全球贸易仍与AI周期密切相关，按名义价值计算，相关商品推动了全球出口增长的80%。这些商品约占台湾总出口的80%和美国总进口的27%。他们指出，剔除科技产品后的出口表现较为疲软，其他类别的出口增长自2024年以来基本处于停滞状态。此外，AI也在支撑服务贸易增长。不过，他们认为，根据全球主要超大规模云服务商（hyperscalers）的资本支出预测，即便明年AI投资增速放缓，这轮AI热潮仍有望持续一段时间。,0,"半导体,出口贸易",medium
2026-07-20,2026-07-20 18:32:00,"【中矿资源：拟出售非洲雄狮矿业股权】金十数据7月20日讯，中矿资源公告，公司于2026年7月20日召开第七届董事会第四次会议，审议通过了《关于拟出售子公司股权的议案》，同意控股子公司香港中矿稀土、全资子公司赞比亚国际工程将其分别持有的非洲雄狮矿业股权分别转让给SinoGreatChemical Company Limited和HUANG YAOCHI，买卖双方已签署《股权转让协议》，本次交易总对价为1,950万美元，预计公司合并报表确认归属于母公司的净利润984万美元（以实际交割时为准）。",0,金融,medium
2026-07-20,2026-07-20 18:30:11,【兴业证券：董事长提议向全体股东每10股派发现金红利0.50元】金十数据7月20日讯，兴业证券公告，公司董事长苏军良先生提议，以公司未来实施2026年中期利润分配方案的股权登记日的总股本为基数，向全体股东每10股派发现金红利0.50元（含税），不送红股，不以资本公积转增股本。具体利润分配方案由董事会根据公司2026年半年度财务情况、未分配利润、现金流状况及公司发展规划，在年度股东会授权范围内依法制定，并按照相关规定履行审批程序及信息披露义务。,0,综合,medium
2026-07-20,2026-07-20 18:29:49,以色列央行会议纪要：货币政策委员会全体成员于7月6日投票决定将基准利率下调25个基点至3.5%。,0,"银行,军工",strong
2026-07-20,2026-07-20 18:28:47,【英国国王查尔斯三世接受首相斯塔默辞呈】金十数据7月20日讯，当地时间7月20日，英国国王查尔斯三世接受首相斯塔默的辞呈。当天早些时候，斯塔默在位于唐宁街10号的首相府发表卸任讲话。随后，斯塔默在白金汉宫觐见英国国王查尔斯三世，并正式递交首相辞呈。根据程序，国王接受辞呈后，斯塔默正式卸任首相。随后，新任工党党首伯纳姆在白金汉宫接受国王任命，成为新一任首相并被国王授权组建新政府。之后，伯纳姆将在首相府以英国首相身份发表首次讲话。,0,综合,medium
2026-07-20,2026-07-20 18:27:54,英国首相斯塔默在与查尔斯国王会晤时正式辞去首相职务。,0,综合,medium
2026-07-20,2026-07-20 18:27:27,【克明食品：股东中香泰完成增持1.96%】金十数据7月20日讯，克明食品公告，持股5%以上股东南县中香泰食品有限公司自2026年5月8日至2026年7月17日收盘期间，通过深圳证券交易所交易系统以集中竞价方式累计增持公司股份652.88万股，占公司总股本的1.96%，合计增持金额为4997.72万元（不含交易费用），本次增持计划已实施完成。,0,综合,medium
2026-07-20,2026-07-20 18:26:25,【国瓷材料：7月27日起上调氧化锆粉体销售价格10%-40%】金十数据7月20日讯，国瓷材料公告，公司决定自2026年7月27日起，上调氧化锆粉体销售价格，上调幅度约为10%-40%不等。本次调价因原辅材料价格持续上涨，将对公司经营业绩产生积极影响，但提价对销售量的影响尚不确定，存在价格继续波动的风险。,0,综合,medium
2026-07-20,2026-07-20 18:26:12,"【京新药业：拟1-2亿元回购股份用于注销并减资】金十数据7月20日讯，京新药业公告，公司拟使用自有资金以集中竞价方式回购股份用于注销并减少注册资本，回购总金额1-2亿元，回购价格不超19元/股，预计回购股份526.32-1,052.63万股，约占总股本0.61%-1.22%。实施期限自股东会审议通过之日起12个月。本次回购方案已获董事会和股东会审议通过，公司已开立回购专用证券账户。此外，本次回购存在无法顺利实施、需变更或终止方案、债权人要求提前清偿债务等风险。",0,综合,medium
2026-07-20,2026-07-20 18:24:16,【英力特：氯碱及电石生产线停车检修30天】金十数据7月20日讯，英力特公告，公司自2026年7月20日起对氯碱运行部整条生产线、电石运行部部分电石装置进行停车检修，自备电厂2#热电机组同步配套检修，检修时间30天。此次检修将减少PVC、烧碱、电石等产品产量，并对生产成本构成影响，提醒投资者注意投资风险。,0,综合,medium
2026-07-20,2026-07-20 18:23:15,SemiAnalysis分析师关注的并不只是模型排名，而是从Kimi K3的参数、价格和能力表现中，推演出Anthropic和OpenAI可能隐藏的商业价值。,1,半导体,strong
2026-07-20,2026-07-20 18:22:10,英国首相斯塔默前往白金汉宫正式辞去英国首相职务。,0,综合,medium
2026-07-20,2026-07-20 18:21:07,【睿创微纳：预计上半年净利润12亿-13亿元 同比增长242%-270%】金十数据7月20日讯，睿创微纳公告，经财务部门初步测算，预计2026年上半年实现归属于母公司所有者的净利润12亿元至13亿元，与上年同期相比，增加242%到270%。报告期内，受益于行业需求高度景气，公司在手订单充裕、新接订单情况向好；另一方面，公司持续推进产能建设，随着产能的释放，公司2026年二季度的营业收入实现了同比和环比双增长。展望下半年，公司有望进一步释放供给弹性，承接并交付更多订单。得益于红外8μm产品批量出货，以及规模效应和良率提升，上半年毛利率显著提高。,1,银行,strong
2026-07-20,2026-07-20 18:20:13,【全国消费品以旧换新年中工作推进电视电话会议在京召开】金十数据7月20日讯，7月17日，商务部召开全国消费品以旧换新年中工作推进电视电话会议，总结上半年政策实施进展成效，部署下一步重点任务。会议强调，各地区、各相关部门要进一步提高政治站位，树立和践行正确政绩观，以钉钉子精神，抓实抓细抓好消费品以旧换新政策实施；要进一步加大工作力度，加强部门协同联动，广泛开展政策宣讲，扩大政策覆盖面；要持续丰富线下消费场景，优化补贴审核兑付流程，便利群众参与政策、享受政策，提升群众获得感。,1,消费,strong
2026-07-20,2026-07-20 18:19:44,英国首相斯塔默：我完全支持伯纳姆，祝其一切顺利。,0,综合,medium
2026-07-20,2026-07-20 18:18:56,【共达电声：控股股东的一致行动人拟1.5亿元—2.5亿元增持公司股份】金十数据7月20日讯，共达电声公告，控股股东的一致行动人上海韦豪创芯投资管理有限公司拟通过深圳证券交易所交易系统以集中竞价交易方式增持公司股份。本次拟增持股份的金额不低于1.5亿元，不超过2.5亿元，本次增持计划增持价格不超过35元/股。,0,综合,medium
2026-07-21,2026-07-21 17:32:02,【久立特材：拟2亿元—4亿元回购公司股份】金十数据7月21日讯，久立特材公告，拟2亿元—4亿元回购公司股份，用于未来实施员工持股计划、股权激励计划或公司发行的可转换公司债券转股，回购价格不超过32元/股（含）。,0,综合,medium
2026-07-21,2026-07-21 17:31:43,据华尔街日报：BAE系统表示，乌克兰公司将负责制造炮兵武器。如果乌克兰能够制造这种大型外国产品，爱国者导弹可能是下一个目标。,0,军工,weak
2026-07-21,2026-07-21 17:31:26,据华尔街日报：BAE系统公司表示，乌克兰达成协议将生产其设计的L119榴弹炮。,0,综合,medium
2026-07-21,2026-07-21 17:29:56,德国国防部长皮斯托里乌斯：我们坚定支持国防与汽车工业之间的潜在合作。,0,"汽车,军工",medium
2026-07-21,2026-07-21 17:29:48,巴林内政部：巴林响起防空警报。,0,综合,medium
2026-07-21,2026-07-21 17:29:29,【约旦称拦截来自伊朗方向的5架无人机和3枚导弹】金十数据7月21日讯，当地时间7月21日，约旦武装部队总司令部发布消息表示，当地时间20日晚及21日凌晨，约旦防空系统拦截了5架自伊朗方向进入约旦领空的无人机。消息称，此次拦截行动未造成人员伤亡和财产损失。当天稍晚时，约旦武装部队总司令部还发布消息称，当天约旦防空系统拦截并击落3枚自伊朗方向进入约旦领空、针对约旦境内目标发射的导弹。消息称，此次拦截行动未造成人员伤亡和财产损失。约旦皇家工兵部队已前往导弹残骸和碎片坠落地点开展处置工作，并按照相关技术和安全程序对现场进行清理和警戒。约旦武装部队总司令部表示，约旦武装部队将继续严密监控领空，保持高度战备状态，并将依据现行交战规则，对任何危及约旦国家安全、主权及公民安全的威胁采取应对措施。,0,军工,medium
